,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
12523,12524,180000,1,1,2,40,0,0,0,0,-1,-1,0,280165,9950
12524,12525,10000,1,2,2,23,3,2,2,0,0,0,0,24682,1809
12525,12526,327680,1,3,2,42,0,0,0,0,0,0,1,1790449,57108
12526,12527,100000,2,2,1,42,-1,0,0,0,0,0,1,44950,20752
12527,12528,80000,2,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0
12528,12529,250000,2,1,1,37,0,0,0,0,0,0,0,62574,3448
12529,12530,440000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,94703,84369
12530,12531,140000,2,1,2,24,-1,-1,0,0,0,0,0,486017,114228
12531,12532,20000,2,2,2,50,0,-1,-1,-1,-1,-2,0,17190,13125
12532,12533,50000,2,2,1,29,2,2,2,2,0,0,0,201677,17076
12533,12534,30000,2,2,1,29,-1,-1,-1,-1,-1,-2,0,8326,5925
12534,12535,210000,2,2,1,34,0,0,0,0,0,0,0,623783,24547
12535,12536,20000,1,2,2,28,0,0,0,2,2,2,0,55947,5500
12536,12537,150000,2,3,1,24,-2,-2,-2,-2,-2,-2,1,22994,16519
12537,12538,50000,1,1,2,23,0,0,0,0,2,0,0,180467,8235
12538,12539,210000,2,2,1,47,0,0,0,0,0,0,0,129346,12500
12539,12540,250000,2,3,1,49,-2,-2,-2,-2,-2,-2,1,2212,1580
12540,12541,130000,1,1,2,37,0,0,0,0,0,0,0,399904,12700
12541,12542,290000,1,1,1,38,2,2,0,0,0,0,1,1638114,120582
12542,12543,150000,2,2,2,29,0,0,0,0,0,-1,0,76875,43258
12543,12544,80000,2,3,2,28,0,0,0,0,0,0,0,432011,16000
12544,12545,50000,1,2,1,39,0,0,0,0,0,0,0,74310,4165
12545,12546,240000,1,2,1,49,-2,-2,-2,-2,-2,-2,0,7107,2924
12546,12547,90000,1,2,2,27,0,0,2,2,2,2,0,269763,43150
12547,12548,220000,1,1,2,38,1,2,-1,-1,0,-1,0,36791,26973
12548,12549,170000,1,2,2,33,-1,-1,-1,-1,-1,-1,0,7430,5797
12549,12550,70000,1,1,2,26,1,-2,-2,-2,-2,-2,0,0,313
12550,12551,160000,1,1,2,53,2,2,-1,-1,-2,-1,1,8082,11598
12551,12552,250000,2,1,2,29,-1,-1,-1,0,-1,-1,0,42860,35471
12552,12553,70000,1,1,1,42,0,0,0,0,0,0,1,426265,17090
12553,12554,90000,2,2,2,27,-1,-1,-1,0,0,0,1,23950,10313
12554,12555,50000,2,2,1,23,0,0,0,0,0,0,0,217365,8027
12555,12556,150000,2,1,2,30,0,0,0,0,0,0,1,866840,26287
12556,12557,20000,2,2,1,21,1,-2,-1,-1,-2,-2,1,289,289
12557,12558,20000,2,1,2,23,0,0,0,0,0,0,0,112655,7167
12558,12559,50000,2,5,1,29,0,0,0,0,0,0,0,323610,11557
12559,12560,200000,1,1,1,31,0,0,0,0,0,0,0,999673,45600
12560,12561,200000,2,3,2,25,-1,-1,-1,0,-1,-1,0,9780,10299
12561,12562,120000,2,2,2,52,0,0,0,0,0,0,0,747736,54286
12562,12563,270000,2,3,1,37,-1,-1,-1,-1,-1,-1,1,2940,2989
12563,12564,300000,2,1,2,31,0,0,0,-1,-1,-1,0,17752,5020
12564,12565,400000,1,2,2,29,0,0,0,0,0,0,1,261806,10805
12565,12566,120000,1,3,1,24,0,0,0,-2,-2,-2,0,140472,2500
12566,12567,130000,1,2,2,25,0,0,0,0,0,0,0,34744,5200
12567,12568,150000,1,2,1,30,-2,-2,-2,-2,-2,-2,0,556509,338272
12568,12569,200000,2,1,2,40,1,-2,-2,-2,-2,-2,1,0,0
12569,12570,130000,1,2,1,49,0,0,0,0,0,0,0,466145,13937
12570,12571,120000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,6156,6156
12571,12572,230000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,9455,8287
12572,12573,50000,1,1,2,26,0,0,-1,-1,-1,-1,0,24844,4200
12573,12574,10000,2,3,1,49,-1,-1,-2,-1,2,2,1,2684,3010
12574,12575,360000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,46837,24953
12575,12576,140000,2,1,2,24,0,0,0,0,0,-1,0,322893,24554
12576,12577,50000,2,2,2,25,3,2,2,0,0,0,1,203002,5663
12577,12578,120000,2,2,1,44,0,0,0,0,0,0,0,111697,7280
12578,12579,500000,1,1,1,56,-1,-1,-1,-1,-1,-1,0,280402,281452
12579,12580,500000,1,1,2,33,0,0,0,0,0,0,0,213631,97357
12580,12581,10000,1,2,2,25,-1,2,0,0,-1,-1,0,45456,12578
12581,12582,160000,2,3,1,39,0,0,0,0,0,0,0,267025,17356
12582,12583,60000,2,2,2,31,-1,-1,2,-1,-1,-1,0,82848,93941
12583,12584,60000,2,2,1,40,0,0,0,-1,-1,-1,0,68131,41538
12584,12585,160000,2,2,2,40,1,-1,-1,-1,-1,-1,0,3793,4132
12585,12586,500000,2,1,2,40,-1,-1,-1,-1,-2,-1,0,33462,28875
12586,12587,360000,2,1,1,41,0,0,0,0,0,0,0,501394,7990
12587,12588,10000,1,2,2,27,2,2,2,0,0,2,1,54446,4800
12588,12589,30000,2,3,1,44,2,2,2,2,0,0,1,199191,7987
12589,12590,60000,2,2,2,26,0,0,0,0,0,0,0,115558,34600
12590,12591,80000,2,2,1,44,0,0,-1,-1,-1,-1,0,5226,2950
12591,12592,410000,1,2,1,37,-2,-2,-2,-2,-2,-2,0,38621,37802
12592,12593,70000,2,2,1,27,3,2,3,2,0,0,1,286067,7000
12593,12594,60000,2,3,2,47,-1,-1,-1,-1,-1,-1,1,4176,3860
12594,12595,80000,1,2,1,41,0,0,0,0,0,0,0,51633,10000
12595,12596,30000,1,3,2,38,0,0,0,0,0,0,0,95752,5346
12596,12597,110000,2,3,1,49,0,0,0,0,0,0,0,332728,19000
12597,12598,150000,2,2,1,30,-1,-1,2,-1,-1,-1,1,5745,5049
12598,12599,30000,2,2,1,38,1,2,0,0,0,2,0,46638,4300
12599,12600,150000,1,3,1,38,0,0,0,0,0,0,0,242283,10200
12600,12601,50000,1,3,1,55,0,0,2,0,0,2,0,270491,11322
12602,12603,70000,2,2,2,23,0,0,0,0,0,0,0,154267,7869
12603,12604,100000,1,1,1,46,2,0,0,0,0,0,1,456889,32462
12604,12605,10000,2,3,2,22,1,2,0,0,2,0,0,57684,4300
12605,12606,60000,1,3,2,29,0,0,0,0,0,0,0,47344,12566
12606,12607,100000,1,1,2,27,-1,-1,-1,-1,-1,-2,1,5314,2387
12607,12608,50000,2,2,2,29,0,0,0,0,0,0,0,56403,7591
12608,12609,10000,1,2,1,30,-1,-1,-1,-1,-2,-2,1,1170,780
12609,12610,50000,2,1,1,54,2,2,2,0,0,0,1,170506,7419
12610,12611,10000,2,3,2,36,0,0,0,0,0,0,0,43319,4524
12611,12612,80000,1,2,2,36,0,0,0,0,0,0,0,347849,17651
12612,12613,50000,1,2,2,47,0,0,0,0,0,0,0,161348,6740
12613,12614,470000,1,1,2,27,-1,-1,-1,-1,0,0,0,66112,47376
12614,12615,530000,2,2,2,39,0,0,0,0,0,0,0,2050858,73385
12615,12616,200000,2,1,1,34,-2,-2,-2,-2,-1,0,1,119019,236349
12616,12617,20000,1,1,2,23,0,0,0,0,0,-1,0,26558,23782
12617,12618,80000,2,3,2,24,0,0,0,0,0,0,0,420485,16087
12618,12619,150000,2,2,2,38,-1,-1,-1,0,0,0,0,13843,10219
12619,12620,30000,2,2,1,41,2,2,0,0,0,-1,1,118574,10155
12620,12621,170000,2,5,1,37,-2,-2,-1,-1,-1,-1,0,24226,25460
12621,12622,230000,2,3,1,30,0,0,0,0,0,0,0,955636,38506
12622,12623,170000,2,2,1,37,2,0,0,2,2,2,1,875969,37800
12623,12624,290000,1,3,1,47,-1,-1,-2,-2,-2,-2,0,1200,4634
12624,12625,170000,2,2,2,27,0,0,0,0,0,0,0,318817,16108
12625,12626,200000,2,1,2,26,0,0,0,0,0,0,0,455748,21490
12626,12627,80000,1,3,1,55,0,0,0,0,0,0,0,295724,14704
12627,12628,340000,2,2,2,32,-2,-2,-2,-2,-2,-2,1,5000,5000
12628,12629,110000,2,1,2,28,0,0,2,0,0,0,0,895179,29991
12629,12630,10000,1,2,2,36,0,0,2,0,0,0,0,49456,5911
12630,12631,80000,2,2,2,27,0,0,0,0,0,0,0,220473,10456
12632,12633,340000,2,2,2,27,-1,-1,-1,-1,-1,-1,0,53524,44328
12633,12634,20000,1,1,1,54,0,0,0,0,0,0,0,97600,13689
12634,12635,500000,1,2,1,49,-2,-1,0,0,0,0,0,573135,213048
12635,12636,250000,2,1,1,53,0,0,0,0,0,0,0,1321665,65213
12636,12637,50000,2,2,2,24,1,-2,-1,-1,0,0,0,87812,66249
12638,12639,280000,1,1,2,31,-1,-1,-2,-1,-1,-1,1,53005,53497
12639,12640,500000,1,1,1,41,0,0,0,0,0,0,0,2416422,78197
12640,12641,20000,1,2,2,24,0,0,0,0,0,0,0,97620,5917
12641,12642,140000,2,2,2,24,1,-2,-1,-1,2,0,0,283238,83372
12642,12643,250000,2,2,2,30,0,0,0,0,0,-1,0,170107,57340
12643,12644,50000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0
12644,12645,70000,2,2,1,33,2,0,0,0,0,0,1,191678,8305
12645,12646,230000,2,2,1,27,0,0,0,0,0,0,0,1235852,46851
12646,12647,500000,1,3,2,31,-2,-2,-2,-2,-2,-2,0,126865,148665
12647,12648,280000,2,1,1,40,0,0,0,0,0,0,0,1269636,45248
12648,12649,160000,2,2,1,40,1,-2,-2,-2,-2,-2,0,0,0
12649,12650,50000,2,2,1,32,1,-2,-1,0,0,0,0,79923,29394
12650,12651,500000,2,1,1,38,0,0,0,0,0,0,0,518571,15738
12651,12652,290000,2,2,2,24,0,0,0,0,0,0,0,1314256,44311
12652,12653,100000,1,3,2,29,0,0,0,0,0,-2,0,114046,16959
12653,12654,480000,1,1,1,61,0,0,0,0,0,0,0,550532,25672
12654,12655,110000,2,3,2,33,0,0,0,0,0,0,0,396172,12832
12655,12656,350000,2,1,2,24,2,2,0,0,2,0,1,525145,120400
12657,12658,290000,1,2,1,38,0,0,0,0,0,0,0,542798,17916
12658,12659,210000,2,2,2,34,-2,-1,-1,-2,-2,-2,0,27280,20515
12659,12660,240000,1,1,1,38,-1,-1,-1,-1,-1,-1,0,51074,46288
12660,12661,260000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0
12661,12662,80000,1,2,2,27,0,0,0,0,0,0,0,147649,9745
12662,12663,50000,1,2,1,38,0,0,0,0,0,0,0,175558,12818
12663,12664,10000,1,3,2,28,2,0,0,-1,-1,0,1,33810,14099
12665,12666,200000,2,2,1,39,1,-2,-1,-1,-1,-2,0,14963,20014
12666,12667,400000,2,2,1,39,-2,-2,-2,-2,-1,-1,0,350363,294616
12667,12668,210000,2,1,1,37,0,0,-1,-1,-1,-1,1,94366,35645
12668,12669,500000,1,1,2,42,-2,-2,-2,-2,-2,-2,1,0,0
12669,12670,60000,1,3,1,55,-2,-2,-2,-2,-2,-2,0,0,0
12670,12671,150000,2,2,2,25,0,0,0,0,0,0,0,899103,56382
12671,12672,60000,2,1,2,26,1,-1,0,0,0,0,0,182459,69258
12672,12673,450000,1,5,1,35,0,0,0,0,-1,-1,0,771195,452524
12673,12674,430000,2,2,1,42,2,2,2,2,2,2,1,1807774,58000
12674,12675,50000,2,2,2,30,-1,-1,-1,0,0,-1,0,12447,12334
12675,12676,80000,2,2,2,23,-2,-2,-2,-2,-2,-2,0,4896,6369
12676,12677,200000,1,3,1,36,0,0,0,2,2,2,1,165128,9000
12677,12678,60000,2,2,2,25,0,0,0,0,0,0,0,129876,12982
12678,12679,50000,1,2,1,48,2,0,0,0,0,0,0,210385,6467
12679,12680,150000,2,1,1,35,0,0,0,0,0,0,0,188010,26175
12680,12681,200000,2,1,2,26,-1,0,-1,0,-1,-1,0,9538,5526
12681,12682,80000,1,2,1,29,0,0,0,0,0,0,1,459830,16772
12683,12684,200000,2,2,2,33,0,0,0,0,-2,-2,0,86607,2917
12684,12685,170000,2,1,2,30,0,0,0,0,0,0,0,124883,8198
12685,12686,130000,1,2,1,52,0,0,2,2,0,0,0,537780,25578
12686,12687,180000,2,2,2,28,0,0,0,0,0,0,0,668639,31500
12687,12688,160000,1,1,2,27,-1,-1,-1,-1,-1,-1,0,52094,45629
12688,12689,20000,2,3,2,29,-1,2,2,-1,-1,-1,0,7751,6505
12689,12690,250000,1,1,2,42,0,0,0,0,0,0,0,1394142,54380
12690,12691,150000,1,1,2,28,-1,-1,-1,-2,-2,-2,0,6642,6546
12691,12692,180000,1,1,1,35,-1,-1,-1,-1,-1,-1,0,3619,8866
12692,12693,120000,1,1,2,27,0,0,0,0,0,0,0,251553,9321
12693,12694,430000,2,1,1,42,-2,-2,-2,-2,-2,-2,0,9514,8334
12694,12695,200000,1,1,1,38,2,0,0,0,0,0,0,940392,29525
12695,12696,20000,2,3,2,38,-1,-1,2,0,-1,-1,0,43904,14581
12696,12697,370000,2,1,1,42,0,0,0,0,0,0,0,1011129,319195
12697,12698,30000,2,3,2,25,0,0,0,0,0,0,0,105952,6618
12698,12699,180000,2,1,2,25,0,-1,2,-1,-1,2,0,31837,23881
12699,12700,360000,1,1,1,48,-1,-1,-1,-1,-2,-1,0,14427,10564
12700,12701,260000,2,1,2,33,0,0,0,0,0,0,0,1094482,233864
12701,12702,200000,2,1,2,25,0,0,0,0,0,0,0,813289,25287
12702,12703,50000,2,2,1,39,0,0,0,0,0,0,0,175586,8042
12703,12704,50000,2,2,2,22,3,2,0,0,0,0,1,291421,8686
12704,12705,270000,1,1,2,33,-1,-1,-1,-1,-1,-1,0,75245,65918
12705,12706,10000,2,2,2,22,2,0,0,0,0,0,1,55138,3305
12706,12707,390000,1,1,1,38,-1,-1,-1,0,0,-1,0,64244,33373
12707,12708,350000,2,1,1,50,-1,-1,-1,-1,-1,-1,0,127971,95071
12708,12709,350000,1,1,1,40,0,0,-1,-1,0,0,0,128638,35682
12709,12710,300000,1,2,2,33,0,0,0,0,0,0,0,1502628,59004
12710,12711,50000,1,2,2,38,0,0,0,0,0,0,0,144600,5650
12711,12712,250000,2,1,1,35,0,0,0,0,0,0,0,449318,16290
12712,12713,360000,1,1,2,33,-1,2,0,0,2,0,0,41132,12780
12713,12714,180000,2,1,1,42,1,-2,-2,-2,-2,-2,0,1031,1031
12715,12716,250000,2,2,1,35,1,2,2,2,2,2,0,1235690,54578
12716,12717,200000,1,3,2,29,0,0,-1,-1,-1,-1,0,64155,3542
12717,12718,260000,2,1,1,46,-1,-1,-1,-1,-1,-1,1,3797,4566
12718,12719,150000,2,1,2,52,0,0,0,0,0,0,1,853554,26411
12719,12720,400000,2,1,2,36,-1,-1,0,-1,-1,-1,0,99203,50429
12720,12721,20000,1,2,1,32,0,0,0,0,0,0,0,77235,7800
12721,12722,90000,2,3,2,25,0,0,0,0,2,0,0,261141,9122
12722,12723,200000,1,3,1,34,0,0,0,0,-1,2,0,342133,120111
12723,12724,70000,2,1,2,27,1,2,2,2,2,2,0,385028,14000
12724,12725,80000,1,2,1,49,0,0,0,0,-1,-1,0,34673,9155
12725,12726,240000,1,1,2,43,0,0,0,0,0,-2,0,377402,191629
12726,12727,200000,2,1,2,28,-1,-1,-1,0,-1,0,0,38739,74895
12727,12728,270000,2,1,2,29,0,0,0,0,0,0,0,606332,20919
12728,12729,210000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0
12729,12730,140000,1,2,2,24,-1,-1,-1,-1,-1,0,1,101174,66552
12730,12731,120000,1,3,1,36,-1,0,0,0,0,0,0,197359,9800
12731,12732,130000,2,1,1,36,2,2,2,2,0,0,1,454079,24738
12733,12734,80000,1,2,2,24,0,0,0,0,0,0,0,116240,17448
12734,12735,170000,1,1,1,38,1,-2,-2,-2,-2,-2,1,0,0
12735,12736,300000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,2512,1592
12736,12737,380000,1,1,1,37,-1,-1,-1,-1,-1,-1,0,22918,8209
12737,12738,110000,2,1,2,26,0,0,0,0,0,0,0,303222,13100
12738,12739,80000,2,1,2,24,0,0,0,-2,-2,-2,0,75285,14300
12739,12740,20000,1,2,2,30,0,0,0,0,0,-2,0,76892,11565
12740,12741,200000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,1861,894
12741,12742,360000,1,3,1,62,0,0,0,0,0,2,0,1071634,57000
12742,12743,170000,2,2,2,50,-1,-1,-1,-1,-1,-1,0,19284,9212
12743,12744,500000,2,1,1,46,-2,-2,-1,0,0,-1,0,740838,433820
12744,12745,50000,2,2,2,24,0,0,0,0,0,0,0,130642,40234
12745,12746,50000,1,3,1,52,2,2,2,4,3,3,0,241477,10386
12746,12747,80000,2,3,1,26,0,0,0,0,0,0,0,203076,12300
12747,12748,50000,1,1,2,31,0,0,0,0,0,0,0,267954,9138
12748,12749,30000,2,2,2,23,0,0,0,0,0,0,1,170965,8532
12749,12750,30000,1,2,1,41,0,0,0,0,0,0,0,44419,10532
12750,12751,20000,1,3,2,23,1,2,0,0,0,3,1,95941,6780
12751,12752,500000,1,1,2,29,0,0,0,0,0,0,0,2185374,198306
12752,12753,170000,2,3,1,42,-1,-1,-1,-1,-1,-1,0,2760,35498
12753,12754,20000,2,1,2,23,1,-1,0,0,-1,-1,0,6161,5089
12754,12755,90000,1,3,2,50,0,0,0,0,0,0,0,350390,12614
12755,12756,230000,1,1,1,35,-1,-1,-2,-2,-2,-2,1,3454,0
12756,12757,210000,2,2,2,35,0,0,0,0,0,0,0,1019089,36633
12757,12758,20000,1,2,2,23,0,0,0,0,0,0,0,126676,6801
12758,12759,60000,2,2,1,48,-1,-1,-1,-1,-1,-1,0,31260,25811
12759,12760,300000,2,2,1,29,-1,-1,-1,-1,0,-1,0,14913,34811
12760,12761,50000,1,1,2,30,0,0,2,2,2,2,0,274407,13500
12761,12762,50000,1,2,2,35,0,0,0,0,0,0,1,122852,3701
12762,12763,500000,1,1,1,61,-1,-1,-1,0,0,0,0,129946,90604
12763,12764,490000,1,1,2,30,0,0,0,0,0,0,0,1482914,60044
12764,12765,110000,2,3,1,29,1,2,0,0,0,2,0,536671,61700
12765,12766,360000,2,2,1,27,0,0,0,-1,-1,-1,1,22548,12051
12766,12767,80000,2,2,1,42,0,0,-1,-1,0,0,0,227345,70698
12767,12768,180000,2,1,2,27,2,2,0,0,2,2,1,965307,38805
12768,12769,180000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,36171,41475
12769,12770,70000,2,2,2,22,0,-1,0,0,0,0,0,292956,77636
12770,12771,140000,1,2,2,26,0,0,0,0,0,0,0,344004,65439
12771,12772,340000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,67477,44951
12772,12773,70000,2,2,2,36,-1,2,2,2,2,2,1,16643,8044
12773,12774,300000,1,1,2,34,0,0,0,0,0,0,1,1511006,51654
12774,12775,20000,2,2,2,23,2,2,2,2,4,3,1,119764,7613
12775,12776,170000,2,2,1,42,-1,-1,-1,-1,-1,-1,0,4265,5065
12776,12777,280000,2,1,1,44,0,0,0,0,0,0,0,908911,28011
12777,12778,90000,2,3,2,50,0,0,0,0,0,0,0,398068,14500
12778,12779,160000,2,2,2,27,1,-1,-1,-2,-2,-2,1,418,418
12779,12780,300000,2,1,2,46,1,-2,-2,-2,-2,-2,1,0,0
12780,12781,60000,1,1,1,38,1,2,0,0,2,2,1,343547,38900
12781,12782,210000,1,1,1,46,-1,-1,-1,-1,-1,-1,0,138075,145658
12782,12783,130000,2,2,1,29,0,0,0,0,0,0,0,696409,27473
12783,12784,160000,2,1,2,35,0,0,-2,-2,-2,-2,0,7538,0
12784,12785,20000,2,1,2,37,0,0,0,-1,-1,-2,1,12400,3000
12785,12786,240000,2,2,1,40,-1,-1,-1,-1,-1,-1,0,33410,31528
12786,12787,340000,2,1,1,38,-1,-1,0,0,0,-1,0,363613,217718
12787,12788,150000,1,1,1,42,0,0,0,0,0,2,0,865074,48271
12788,12789,180000,1,1,1,46,0,0,0,-2,-2,-2,0,204476,3000
12789,12790,300000,2,1,2,26,-1,0,0,0,0,0,0,314219,152012
12790,12791,180000,1,2,1,44,-1,-1,-1,-1,-1,-1,0,6660,6660
12791,12792,50000,2,2,2,22,0,0,0,0,0,0,0,210877,11291
12792,12793,50000,2,3,1,55,0,0,0,0,0,2,0,195436,6869
12793,12794,340000,1,1,1,37,-1,-1,-1,-1,-1,-1,0,62668,67835
12794,12795,190000,1,1,2,31,-2,-2,-1,-1,0,0,1,558,1979
12795,12796,180000,2,1,1,43,-1,-1,-1,-1,-1,-1,0,60708,82018
12796,12797,20000,1,3,2,28,1,2,0,0,0,0,1,38279,2850
12797,12798,450000,1,2,2,29,0,0,0,0,0,0,0,343762,75343
12798,12799,100000,2,1,2,30,1,2,0,0,0,0,0,520758,15556
12799,12800,80000,1,2,2,26,0,0,0,0,-1,-1,0,229528,107558
12800,12801,10000,1,3,2,36,0,0,0,0,2,0,1,49108,4660
12801,12802,20000,2,2,2,22,0,0,0,0,0,0,0,39721,4879
12802,12803,260000,2,2,1,53,1,2,2,2,2,2,1,802298,48656
12803,12804,150000,1,3,1,52,0,0,0,0,0,0,1,563834,17200
12804,12805,500000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,129906,112441
12805,12806,110000,2,1,1,46,-1,-1,-1,-1,-1,-1,0,31466,31754
12806,12807,160000,1,2,1,32,0,0,0,0,0,0,0,588699,25000
12807,12808,200000,2,2,2,36,0,0,0,0,0,0,0,643302,20183
12808,12809,190000,2,1,1,45,1,2,0,0,0,0,0,462050,16800
12809,12810,180000,2,1,2,28,-1,-1,-1,-1,-1,-2,1,39222,33652
12810,12811,50000,2,1,2,25,1,3,2,2,2,2,1,172009,7000
12811,12812,100000,1,3,1,54,0,0,0,5,4,3,0,386925,32700
12812,12813,130000,2,2,2,29,1,3,2,2,2,2,1,755545,22080
12813,12814,120000,1,2,1,58,-1,-1,-1,-1,-1,-1,0,2376,2376
12814,12815,340000,2,3,2,37,0,0,0,0,0,0,0,1612727,59136
12815,12816,20000,1,2,2,22,0,0,0,0,0,0,0,83120,3661
12816,12817,30000,1,2,1,34,0,0,0,0,0,0,1,167149,9940
12817,12818,250000,1,2,1,44,-1,0,-1,0,0,-2,0,40299,21001
12818,12819,70000,2,2,2,25,0,0,0,2,2,0,0,242055,10085
12820,12821,280000,1,1,1,60,-2,-2,-2,-2,-2,-2,0,1776,1980
12821,12822,500000,2,2,1,46,-1,-1,-1,0,0,0,0,319333,122665
12822,12823,140000,2,2,1,50,1,2,2,2,2,2,0,835836,27527
12823,12824,200000,2,2,2,31,0,0,0,0,0,0,0,861512,30347
12824,12825,50000,1,2,1,36,2,2,7,7,7,7,1,14400,0
12825,12826,320000,1,1,1,58,-1,2,-1,0,0,-1,0,2656,1832
12826,12827,50000,2,3,1,59,1,2,0,0,0,0,0,274254,9940
12828,12829,100000,2,1,2,25,2,2,-2,-2,-2,-2,0,-50953,150400
12829,12830,340000,1,2,2,44,0,0,0,0,0,0,1,1801724,370344
12830,12831,350000,2,2,1,38,-1,-1,-1,-1,-1,-1,0,58714,57064
12831,12832,20000,1,2,2,24,2,0,0,2,2,2,1,39904,5500
12832,12833,110000,1,1,2,26,0,0,0,0,0,0,0,640202,25156
12833,12834,290000,2,2,2,29,0,0,0,0,0,0,0,1521206,55562
12834,12835,40000,1,2,2,26,1,2,2,2,2,2,1,88282,12850
12836,12837,190000,1,1,1,55,-1,-1,-1,-1,-1,-1,0,24540,19836
12837,12838,150000,2,2,2,23,0,0,0,0,0,0,0,601166,23018
12838,12839,300000,2,1,2,42,-1,-1,-1,0,0,-2,0,16685,10468
12839,12840,240000,2,2,1,32,0,0,0,0,0,0,0,118165,21166
12840,12841,60000,2,2,1,33,2,0,0,0,0,0,1,309339,13506
12841,12842,150000,1,2,2,29,-1,-1,-1,0,0,0,0,320283,158074
12842,12843,80000,2,3,2,47,-2,-2,-2,-2,-2,-1,0,643429,62338
12843,12844,160000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,23118,18016
12844,12845,200000,1,1,1,30,0,0,0,0,0,0,0,687655,35653
12845,12846,90000,1,2,1,42,2,2,2,2,2,0,0,560982,18700
12846,12847,360000,1,2,1,38,1,-2,-2,-2,-2,-2,0,0,0
12847,12848,350000,2,2,1,38,-1,-1,-1,-1,-1,-1,0,29028,30619
12848,12849,30000,2,3,1,51,0,0,0,0,0,0,0,126060,11403
12849,12850,40000,1,3,2,23,0,0,0,0,0,-2,0,65144,3600
12850,12851,160000,1,2,2,24,-1,0,0,-1,0,0,0,25133,10385
12851,12852,200000,1,2,2,40,0,0,0,0,0,2,0,120502,12433
12852,12853,330000,1,1,2,33,0,0,0,0,0,0,0,855526,26619
12853,12854,500000,1,1,1,47,-1,2,-1,0,0,-1,0,92266,58531
12854,12855,500000,2,2,1,28,-2,-2,-2,-1,0,0,0,194694,37064
12855,12856,460000,2,1,1,54,-1,-1,-1,-1,-1,-1,0,218652,228583
12856,12857,120000,2,1,2,27,-1,2,-1,0,-1,-1,0,27313,18799
12857,12858,130000,2,2,1,45,2,-1,-1,-1,-1,-1,0,6080,14980
12858,12859,20000,1,1,2,22,-1,0,0,0,0,0,0,61450,38621
12859,12860,170000,1,1,1,41,0,0,0,0,0,0,0,544617,34980
12860,12861,50000,2,1,1,29,0,0,0,0,0,0,0,239257,9009
12861,12862,50000,1,2,1,36,-1,0,0,0,0,0,1,31612,3331
12862,12863,50000,1,3,1,43,0,0,0,0,0,0,0,108652,5934
12863,12864,220000,2,1,2,36,0,0,2,0,0,0,0,27810,13953
12864,12865,260000,2,3,2,38,0,0,0,0,0,0,0,124996,5183
12865,12866,500000,2,1,1,54,0,0,0,0,0,0,0,2388368,161302
12866,12867,20000,2,2,2,25,0,0,0,0,0,0,0,103637,11581
12867,12868,20000,1,3,2,40,0,0,2,0,0,-2,1,29967,2505
12868,12869,80000,1,2,2,25,0,0,0,0,0,-1,0,116609,10156
12869,12870,500000,1,2,1,35,-2,-2,-2,-2,-2,-2,0,16579,15284
12870,12871,160000,1,1,2,27,-1,-1,-2,-2,-2,-2,1,165,0
12871,12872,200000,1,2,2,27,0,-1,-1,-1,-2,-2,0,29709,17140
12872,12873,50000,2,1,1,34,0,0,0,0,0,0,0,274358,11186
12873,12874,20000,1,2,2,25,0,0,0,0,0,0,1,94004,5985
12874,12875,170000,2,2,1,38,0,0,0,0,0,0,0,683239,26957
12875,12876,10000,1,1,2,23,-1,2,-1,-1,-1,-2,1,2340,1170
12876,12877,20000,2,3,2,28,1,3,6,5,4,3,1,131129,5000
12877,12878,150000,2,2,2,29,-1,-1,2,0,0,2,0,26114,10677
12878,12879,470000,2,1,1,47,0,0,0,0,0,2,0,2669617,110260
12879,12880,200000,2,1,1,32,0,0,0,0,0,-1,0,187732,61229
12880,12881,130000,2,1,2,27,0,0,0,0,0,-1,0,141997,10218
12881,12882,70000,2,3,2,40,0,0,2,0,0,0,0,88550,9600
12882,12883,270000,2,2,1,34,0,0,0,0,0,0,0,1010576,34087
12883,12884,150000,1,3,2,27,-1,-1,2,0,0,0,1,306774,12253
12884,12885,240000,2,1,1,41,1,2,0,0,0,-2,0,26105,1200
12885,12886,100000,2,2,1,60,-2,-1,-1,-1,-1,-1,0,891,1035
12886,12887,200000,1,1,1,40,-1,-1,-1,-1,-1,-1,1,63215,43340
12887,12888,220000,1,1,2,33,0,0,0,0,0,0,0,159549,12000
12888,12889,70000,1,3,1,69,1,2,0,0,0,0,1,77799,6704
